id,prev_default,income,credit_age,intent,loan_amount,lti,grade,cleanlab_is_label_issue,cleanlab_label_issue_score,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_action,cleanlab_top_labels,cleanlab_top_probs,cleanlab_given_label_prob,cleanlab_predicted_label,cleanlab_predicted_label_prob,cleanlab_suggested_label_confidence_score,cleanlab_is_ambiguous,cleanlab_ambiguous_score,cleanlab_is_well_labeled,cleanlab_is_outlier,cleanlab_outlier_score,cleanlab_is_initially_unlabeled,cleanlab_has_rare_class
12015,No,78000,4,HOMEIMPROVEMENT,25000,32.05128205128205,B,False,0.2262997254729271,,,,"[""B"", ""D"", ""F"", ""C"", ""A""]","[0.6990572214126587, 0.15165667235851288, 0.09497363865375519, 0.036613110452890396, 0.01769931986927986]",0.6990572214126587,B,0.6990572214126587,0.6990572214126587,False,0.6958694881954746,False,False,,False,False
12029,No,78500,3,EDUCATION,7200,9.171974522292992,A,False,0.1938858777284622,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7235250473022461, 0.11129680275917053, 0.08904705196619034, 0.06516148895025253, 0.010969556868076324]",0.7235250473022461,A,0.7235250473022461,0.7235250473022461,False,0.773158526225982,False,False,,False,False
12040,No,41892,4,EDUCATION,11300,26.974123937744675,C,False,0.3872977197170257,,,,"[""C"", ""B"", ""A"", ""D"", ""F""]","[0.44952815771102905, 0.22412359714508057, 0.1803673803806305, 0.11352600902318954, 0.03245483338832855]",0.449528157711029,C,0.449528157711029,0.449528157711029,False,0.9533496412512732,False,False,,False,False
12066,No,79000,4,DEBTCONSOLIDATION,9000,11.39240506329114,A,False,0.1436059288680553,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7907364368438721, 0.07794829457998276, 0.06187291070818901, 0.055957645177841187, 0.01348481047898531]",0.7907364368438721,A,0.7907364368438721,0.7907364368438721,False,0.7069988077604843,False,False,,False,False
12072,Yes,79000,4,VENTURE,11000,13.924050632911392,C,False,0.4373462200164795,,,,"[""C"", ""D"", ""A"", ""F""]","[0.3906484842300415, 0.2653409242630005, 0.19205833971500397, 0.15060171484947205]",0.3906484842300415,C,0.3906484842300415,0.3906484842300415,False,0.8720124937783789,False,False,,False,False
12096,Yes,79768,4,EDUCATION,12000,15.043626516899003,C,False,0.522959291934967,,,,"[""A"", ""C"", ""D"", ""F""]","[0.3919645845890045, 0.34604600071907043, 0.1983586996793747, 0.06257645785808563]",0.3460460007190704,A,0.3919645845890045,0.3919645845890045,False,0.8809530468249102,False,False,,False,False
12098,No,79992,2,EDUCATION,10000,12.5012501250125,A,False,0.1919187158346176,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7493431568145752, 0.13318058848381042, 0.05131769925355911, 0.04046690836548805, 0.025691648945212364]",0.7493431568145752,A,0.7493431568145752,0.7493431568145752,False,0.7324832329012166,False,False,,False,False
12108,No,80000,3,HOMEIMPROVEMENT,6000,7.5,A,False,0.1400829665362835,,,,"[""A"", ""B"", ""D"", ""F"", ""C""]","[0.7959768772125244, 0.0761428102850914, 0.04529573768377304, 0.044220343232154846, 0.0383642241358757]",0.7959768772125244,A,0.7959768772125244,0.7959768772125244,False,0.6808724192053357,False,False,,False,False
12128,No,80000,2,VENTURE,12000,15.0,A,False,0.1783115416765213,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7743296027183533, 0.13095268607139587, 0.05012286454439163, 0.029183927923440933, 0.015410971827805042]",0.7743296027183533,A,0.7743296027183533,0.7743296027183533,False,0.706826048453981,False,False,,False,False
12145,No,80000,4,VENTURE,6000,7.5,A,False,0.1282749660313129,,,,"[""A"", ""B"", ""D"", ""C""]","[0.8289980888366699, 0.0855480208992958, 0.04453973099589348, 0.03421696648001671]",0.8289980888366699,A,0.8289980888366699,0.8289980888366699,False,0.6619612798488403,False,False,,False,False
12149,No,80000,2,PERSONAL,18200,22.75,A,False,0.5097768753767014,B,,unresolved,"[""B"", ""A"", ""C"", ""F"", ""D""]","[0.2630271315574646, 0.2434733808040619, 0.21067917346954346, 0.17183654010295868, 0.11098377406597137]",0.2434733808040619,B,0.2630271315574646,0.2630271315574646,True,0.9694929075567134,False,False,,False,False
12156,No,80000,2,MEDICAL,3000,3.75,A,False,0.2448064610362053,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7028600573539734, 0.19247297942638397, 0.04003084450960159, 0.03910546749830246, 0.025530565530061722]",0.7028600573539734,A,0.7028600573539734,0.7028600573539734,False,0.7598825349910381,False,False,,False,False
12182,Yes,80000,4,VENTURE,14000,17.5,D,False,0.30774737149477,,,,"[""D"", ""C"", ""F"", ""A""]","[0.6159801483154297, 0.2314748913049698, 0.10855280607938766, 0.04094475135207176]",0.6159801483154297,D,0.6159801483154297,0.6159801483154297,False,0.7284607366612447,False,False,,False,False
12188,No,80000,2,VENTURE,3000,3.75,A,False,0.2067631036043167,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7277103662490845, 0.1412365734577179, 0.0530562587082386, 0.05053294450044632, 0.02746388129889965]",0.7277103662490845,A,0.7277103662490845,0.7277103662490845,False,0.7550167160428561,False,False,,False,False
12197,Yes,80000,2,VENTURE,5000,6.25,A,True,0.7461332883685827,D,,unresolved,"[""D"", ""C"", ""F"", ""A""]","[0.522736668586731, 0.3479050099849701, 0.09806031733751297, 0.030470091849565506]",0.0304700918495655,D,0.522736668586731,0.522736668586731,False,0.7494983416498489,False,False,,False,False
12200,No,80000,3,PERSONAL,3000,3.75,A,False,0.1374439634382724,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.8221784234046936, 0.09706635028123856, 0.03509867936372757, 0.028578689321875572, 0.01707783341407776]",0.8221784234046936,A,0.8221784234046936,0.8221784234046936,False,0.6627551734213845,False,False,,False,False
16786,Yes,32500,3,DEBTCONSOLIDATION,3000,9.230769230769232,C,False,0.3061629831790924,,,,"[""C"", ""D"", ""F"", ""A""]","[0.65749192237854, 0.26981788873672485, 0.04723631218075752, 0.022128570824861526]",0.65749192237854,C,0.65749192237854,0.65749192237854,False,0.7121152862133356,False,False,,False,False
12202,No,80000,3,VENTURE,12000,15.0,A,False,0.1746823862195015,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7681577205657959, 0.11752249300479889, 0.05703852325677872, 0.03757812827825546, 0.01970311440527439]",0.7681577205657959,A,0.7681577205657959,0.7681577205657959,False,0.7179431953537283,False,False,,False,False
12216,No,80000,4,EDUCATION,6000,7.5,A,False,0.1162920147180557,,,,"[""A"", ""B"", ""D"", ""C""]","[0.8483431935310364, 0.08092722296714783, 0.03681796044111252, 0.028277957811951637]",0.8483431935310364,A,0.8483431935310364,0.8483431935310364,False,0.6381961248692019,False,False,,False,False
12222,No,80000,4,DEBTCONSOLIDATION,10250,12.812499999999998,A,False,0.1739901527762413,,,,"[""A"", ""B"", ""C"", ""D""]","[0.7529868483543396, 0.1009671539068222, 0.06886643171310425, 0.06763270497322083]",0.7529868483543396,A,0.7529868483543396,0.7529868483543396,False,0.7485510341020155,False,False,,False,False
12223,No,31200,2,EDUCATION,12000,38.46153846153847,B,False,0.3451747596263885,,,,"[""B"", ""C"", ""D"", ""A"", ""F""]","[0.5476091504096985, 0.23795866966247559, 0.09789076447486877, 0.08521953225135803, 0.03132186457514763]",0.5476091504096985,B,0.5476091504096985,0.5476091504096985,False,0.8809699420862432,False,False,,False,False
12225,No,80000,2,EDUCATION,1500,1.875,F,True,0.7812391463667154,B,,unresolved,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.5865089297294617, 0.26588743925094604, 0.08060815185308456, 0.04296480119228363, 0.024030636996030807]",0.0240306369960308,B,0.5865089297294617,0.5865089297294617,False,0.8399479307190224,False,False,,False,False
12242,Yes,33504,3,PERSONAL,12000,35.816618911174785,C,False,0.1936037912964821,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7739220857620239, 0.1611296683549881, 0.04585021361708641, 0.016072900965809822]",0.7739220857620239,C,0.7739220857620239,0.7739220857620239,False,0.6457668545314593,False,False,,False,False
12244,Yes,33504,4,VENTURE,12000,35.816618911174785,C,False,0.2110788598656654,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7351785898208618, 0.1573363095521927, 0.07653714716434479, 0.026564953848719597]",0.7351785898208618,C,0.7351785898208618,0.7351785898208618,False,0.6783165001249857,False,False,,False,False
12247,No,80000,4,EDUCATION,6300,7.875,A,False,0.121337566524744,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.8312762379646301, 0.0739513710141182, 0.0405396930873394, 0.03587882220745087, 0.018353918567299843]",0.8312762379646301,A,0.8312762379646301,0.8312762379646301,False,0.6565404840313024,False,False,,False,False
12255,No,80000,4,EDUCATION,18000,22.5,A,False,0.4175568222999573,,,,"[""A"", ""B"", ""C"", ""F"", ""D""]","[0.4044833183288574, 0.23959696292877197, 0.18369142711162567, 0.09079018980264664, 0.08143807202577591]",0.4044833183288574,A,0.4044833183288574,0.4044833183288574,False,0.9523354583749593,False,False,,False,False
12259,No,80000,4,MEDICAL,3000,3.75,A,False,0.1705909483134746,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7674903273582458, 0.10867222398519516, 0.059818465262651443, 0.043078865855932236, 0.020940065383911133]",0.7674903273582458,A,0.7674903273582458,0.7674903273582458,False,0.7263003142374513,False,False,,False,False
12297,Yes,62900,3,MEDICAL,8825,14.0302066772655,D,False,0.6320187300443649,,,,"[""C"", ""D"", ""A"", ""F""]","[0.5720467567443848, 0.3080092966556549, 0.09008277952671051, 0.027454352006316185]",0.3080092966556549,C,0.5720467567443848,0.5720467567443848,False,0.794463599845783,False,False,,False,False
12301,Yes,80000,4,EDUCATION,12000,15.0,C,True,0.6222842633724213,A,,unresolved,"[""A"", ""C"", ""D"", ""F""]","[0.49880290031433105, 0.2542343735694885, 0.17313341796398163, 0.07146061211824417]",0.2542343735694885,A,0.498802900314331,0.498802900314331,False,0.8588428976756305,False,False,,False,False
12303,No,80000,4,DEBTCONSOLIDATION,10000,12.5,A,False,0.1596798710525035,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7782003879547119, 0.09756013005971909, 0.06216396391391754, 0.04701194912195206, 0.015063561499118805]",0.7782003879547119,A,0.7782003879547119,0.7782003879547119,False,0.7158030456373847,False,False,,False,False
12305,No,80000,2,EDUCATION,15000,18.75,D,False,0.370418444275856,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.5178273320198059, 0.25866422057151794, 0.13686063885688782, 0.05288105085492134, 0.0337667353451252]",0.5178273320198059,D,0.5178273320198059,0.5178273320198059,False,0.8610253637794312,False,False,,False,False
12307,No,80000,3,VENTURE,12000,15.0,A,False,0.1693055182695388,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7825404405593872, 0.12115147709846497, 0.04508788511157036, 0.03252239525318146, 0.0186978280544281]",0.7825404405593872,A,0.7825404405593872,0.7825404405593872,False,0.7004499489607942,False,False,,False,False
12318,Yes,80000,3,PERSONAL,5000,6.25,D,False,0.558552548289299,,,,"[""A"", ""C"", ""D"", ""F""]","[0.347234308719635, 0.31115618348121643, 0.230129212141037, 0.10894825309515]",0.230129212141037,A,0.347234308719635,0.347234308719635,False,0.8910542462465786,False,False,,False,False
12327,No,80000,3,DEBTCONSOLIDATION,10000,12.5,A,False,0.186511605978012,,,,"[""A"", ""B"", ""D"", ""C""]","[0.7594990134239197, 0.13252222537994385, 0.05527002736926079, 0.04423128440976143]",0.7594990134239197,A,0.7594990134239197,0.7594990134239197,False,0.7316567690644346,False,False,,False,False
12329,No,80000,3,DEBTCONSOLIDATION,6000,7.5,A,False,0.1327398978173732,,,,"[""A"", ""B"", ""D"", ""C""]","[0.806941032409668, 0.07242082804441452, 0.062072861939668655, 0.04908161982893944]",0.806941032409668,A,0.806941032409668,0.806941032409668,False,0.6898393052600432,False,False,,False,False
12331,No,80000,4,MEDICAL,6000,7.5,A,False,0.129187598824501,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.8284183144569397, 0.08679351210594177, 0.031420059502124786, 0.029284324496984482, 0.024083808064460754]",0.8284183144569397,A,0.8284183144569397,0.8284183144569397,False,0.6517835060984991,False,False,,False,False
12333,No,80000,2,EDUCATION,25000,31.25,D,False,0.4791019856929779,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.47172099351882935, 0.42992496490478516, 0.0516926534473896, 0.03312332183122635, 0.013538102619349957]",0.4717209935188293,D,0.4717209935188293,0.4717209935188293,False,0.7516468500114284,False,False,,False,False
12334,No,80000,4,PERSONAL,6000,7.5,A,False,0.153680320829153,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.794535756111145, 0.10189639776945114, 0.06894254684448242, 0.024616794660687447, 0.010008472017943859]",0.794535756111145,A,0.794535756111145,0.794535756111145,False,0.6897116589646143,False,False,,False,False
12345,Yes,80000,2,PERSONAL,7000,8.75,C,False,0.1617910787463188,,,,"[""C"", ""D"", ""A"", ""F""]","[0.7987553477287292, 0.12233750522136688, 0.04688996449112892, 0.030937373638153076]",0.7987553477287292,C,0.7987553477287292,0.7987553477287292,False,0.6548568499561949,False,False,,False,False
12361,No,74000,3,PERSONAL,15000,20.27027027027027,,False,0.0,D,,unresolved,"[""D"", ""B"", ""A"", ""F"", ""C""]","[0.5099401473999023, 0.2752632200717926, 0.10648288577795029, 0.061165764927864075, 0.04714790731668472]",0.0,D,0.5099401473999023,0.5099401473999023,False,,False,False,,True,False
12376,No,80004,3,HOMEIMPROVEMENT,6000,7.499625018749062,A,False,0.1549812890589237,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.7750852704048157, 0.08504784852266312, 0.07768619060516357, 0.044592902064323425, 0.017587782815098763]",0.7750852704048157,A,0.7750852704048157,0.7750852704048157,False,0.7156524650851337,False,False,,False,False
12380,No,40000,2,MEDICAL,12000,30.0,A,False,0.3148320615291595,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.5635660290718079, 0.19323015213012695, 0.11712457984685898, 0.09298193454742432, 0.03309731185436249]",0.5635660290718079,A,0.5635660290718079,0.5635660290718079,False,0.8903489483951486,False,False,,False,False
12381,No,80004,3,PERSONAL,15000,18.749062546872658,B,False,0.2169604413211345,,,,"[""B"", ""D"", ""A"", ""F"", ""C""]","[0.688737154006958, 0.12265803664922714, 0.09418000280857086, 0.04737411066889763, 0.047050684690475464]",0.688737154006958,B,0.688737154006958,0.688737154006958,False,0.7673365486278209,False,False,,False,False
12386,No,80004,4,HOMEIMPROVEMENT,6000,7.499625018749062,A,False,0.127976968884468,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.814494788646698, 0.07044872641563416, 0.06010785698890686, 0.034142374992370605, 0.020806292071938515]",0.814494788646698,A,0.814494788646698,0.814494788646698,False,0.6694228700414487,False,False,,False,False
12395,No,80196,3,VENTURE,30000,37.40834954361814,B,False,0.2275832965970039,,,,"[""B"", ""D"", ""F"", ""C"", ""A""]","[0.7105563879013062, 0.16572298109531403, 0.07545466721057892, 0.024637281894683838, 0.023628637194633484]",0.7105563879013062,B,0.7105563879013062,0.7105563879013062,False,0.6883136829273586,False,False,,False,False
12403,No,80400,3,VENTURE,12000,14.925373134328357,D,True,0.8633323330432177,A,,unresolved,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7717503309249878, 0.1277482509613037, 0.045085664838552475, 0.03503071516752243, 0.020384974777698517]",0.0450856648385524,A,0.7717503309249878,0.7717503309249878,False,0.7107477607777981,False,False,,False,False
12414,No,74600,3,DEBTCONSOLIDATION,20000,26.80965147453083,F,False,0.4894410818815231,,,,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.3758181035518646, 0.3547002673149109, 0.14770182967185974, 0.09232015162706375, 0.029459595680236816]",0.3758181035518646,F,0.3758181035518646,0.3758181035518646,False,0.7919427565832966,False,False,,False,False
12454,No,39000,3,MEDICAL,8500,21.794871794871796,C,False,0.3484579846262932,,,,"[""C"", ""D"", ""A"", ""B"", ""F""]","[0.5104771256446838, 0.2073930948972702, 0.14968997240066528, 0.11697524040937424, 0.01546450611203909]",0.5104771256446838,C,0.5104771256446838,0.5104771256446838,False,0.9217976167379136,False,False,,False,False
12462,No,81600,4,DEBTCONSOLIDATION,9000,11.029411764705882,A,False,0.1232732385396957,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.8254281282424927, 0.07197460532188416, 0.04571308195590973, 0.04180410876870155, 0.01508001796901226]",0.8254281282424927,A,0.8254281282424927,0.8254281282424927,False,0.6653515394886886,False,False,,False,False
12466,No,45000,3,VENTURE,12000,26.666666666666668,B,False,0.3054027557373047,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.5581722855567932, 0.1689777970314026, 0.13849544525146484, 0.09805893898010254, 0.03629549592733383]",0.5581722855567932,B,0.5581722855567932,0.5581722855567932,False,0.8904136973424653,False,False,,False,False
12480,No,45600,4,MEDICAL,12000,26.31578947368421,C,False,0.2957695797085762,,,,"[""C"", ""B"", ""D"", ""A"", ""F""]","[0.575343132019043, 0.16688229143619537, 0.11439458280801773, 0.10066494345664978, 0.04271499067544937]",0.575343132019043,C,0.575343132019043,0.575343132019043,False,0.8821322702649707,False,False,,False,False
12537,No,60000,3,MEDICAL,12000,20.0,A,False,0.6083307266235352,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.535160481929779, 0.31849902868270874, 0.08604716509580612, 0.04094531014561653, 0.019348042085766792]",0.3184990286827087,B,0.535160481929779,0.535160481929779,False,0.84734817977743,False,False,,False,False
12538,No,54000,4,PERSONAL,12000,22.22222222222222,D,False,0.5400777608156204,A,,unresolved,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.3981100916862488, 0.31795457005500793, 0.1853899210691452, 0.07568352669477463, 0.022861849516630173]",0.3179545700550079,A,0.3981100916862488,0.3981100916862488,True,0.928459780749926,False,False,,False,False
12539,No,60000,2,DEBTCONSOLIDATION,12000,20.0,A,True,0.6947737336158752,B,,unresolved,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.635235071182251, 0.2456876039505005, 0.06781274825334549, 0.03594806790351868, 0.01531654316931963]",0.2456876039505005,B,0.635235071182251,0.635235071182251,False,0.7978511113893892,False,False,,False,False
12546,No,60000,4,EDUCATION,12000,20.0,B,False,0.5292120426893234,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.4497358202934265, 0.39131173491477966, 0.07651668041944504, 0.05714782699942589, 0.025287898257374763]",0.3913117349147796,A,0.4497358202934265,0.4497358202934265,False,0.8746606387946776,False,False,,False,False
12549,No,60000,3,DEBTCONSOLIDATION,12000,20.0,B,False,0.5302428603172302,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.4581306278705597, 0.39764490723609924, 0.07877366989850998, 0.05127941071987152, 0.014171414077281952]",0.3976449072360992,A,0.4581306278705597,0.4581306278705597,False,0.8670145300714026,False,False,,False,False
12580,Yes,83000,4,DEBTCONSOLIDATION,25000,30.120481927710845,D,False,0.2410403341054916,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.6624408960342407, 0.144521564245224, 0.11756409704685211, 0.058576375246047974, 0.01689700037240982]",0.6624408960342407,D,0.6624408960342407,0.6624408960342407,False,0.709233564688452,False,False,,False,False
12583,Yes,83000,2,VENTURE,7000,8.433734939759036,C,False,0.1442340388894081,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7966086268424988, 0.085076704621315, 0.06006085127592087, 0.05156911909580231]",0.7966086268424988,C,0.7966086268424988,0.7966086268424988,False,0.6558162612333192,False,False,,False,False
12587,No,77000,3,DEBTCONSOLIDATION,7200,9.35064935064935,C,True,0.6990184914320707,F,,unresolved,"[""F"", ""A"", ""B"", ""D"", ""C""]","[0.4501253068447113, 0.34231749176979065, 0.08581318706274033, 0.0696556344628334, 0.05208832398056984]",0.0520883239805698,F,0.4501253068447113,0.4501253068447113,False,0.7653671292154035,False,False,,False,False
